Case ID,Activity,Complete Timestamp,noise
139,start_event_Loan  application received,2018-02-05 10:03:07.232,
139,Check  application  form completeness,2018-02-05 10:06:52.258,
139,Check credit history,2018-02-05 11:52:35.193,
139,Assess loan risk,2018-02-05 12:51:47.006,
139,Appraise property,2018-02-05 12:58:13.531,
139,Assess eligibility,2018-02-05 13:00:21.882,
139,Check if home insurance quote is requested,2018-02-05 14:44:47.049,
139,Send acceptance pack,2018-02-05 19:45:16.100,
139,Verify repayment agreement,2018-02-05 21:02:14.144,
139,Approve application,2018-02-05 22:32:41.902,
139,end_event_Loan  application approved,2018-02-05 22:51:40.173,
140,start_event_Loan  application received,2018-02-06 20:38:19.602,
140,Check  application  form completeness,2018-02-06 22:40:33.444,
140,Return application back to applicant,2018-02-06 22:41:22.102,
140,Verify repayment agreement,2018-02-06 22:41:22.102,true
140,Receive updated application,2018-02-06 22:48:06.020,
140,Check  application  form completeness,2018-02-06 22:53:16.750,
140,Appraise property,2018-02-06 23:39:47.711,
140,Check credit history,2018-02-07 00:06:52.111,
140,Check credit history,2018-02-07 00:06:52.111,true
140,Assess loan risk,2018-02-07 02:52:57.987,
140,Assess eligibility,2018-02-07 03:21:01.396,
140,Check if home insurance quote is requested,2018-02-07 03:34:35.496,
140,Send home insurance quote,2018-02-07 04:15:42.599,
140,Verify repayment agreement,2018-02-07 05:30:54.533,
140,Approve application,2018-02-07 05:56:30.806,
140,Return application back to applicant,2018-02-07 05:56:30.806,true
140,end_event_Loan  application approved,2018-02-07 07:27:03.941,
141,start_event_Loan  application received,2018-02-06 23:00:16.312,
141,Check  application  form completeness,2018-02-06 23:35:51.797,
141,Return application back to applicant,2018-02-07 00:17:18.986,
141,Receive updated application,2018-02-07 00:58:37.987,
141,Check  application  form completeness,2018-02-07 01:52:57.893,
141,Return application back to applicant,2018-02-07 02:37:44.774,
141,Receive updated application,2018-02-07 04:41:35.546,
141,Check  application  form completeness,2018-02-07 05:04:35.277,
141,Appraise property,2018-02-07 05:43:48.031,
141,Check credit history,2018-02-07 08:18:18.273,
141,Assess loan risk,2018-02-07 09:02:21.773,
141,Assess eligibility,2018-02-07 09:08:21.146,
141,Reject application,2018-02-07 09:43:46.944,
141,end_event_Loan application rejected,2018-02-07 10:13:31.671,
142,start_event_Loan  application received,2018-02-07 07:05:04.740,
142,Check  application  form completeness,2018-02-07 07:30:29.220,
142,Return application back to applicant,2018-02-07 07:50:22.990,
142,Receive updated application,2018-02-07 07:56:28.299,
142,Check  application  form completeness,2018-02-07 08:40:34.305,
142,Return application back to applicant,2018-02-07 08:46:17.949,
142,Receive updated application,2018-02-07 09:24:26.936,
142,Check  application  form completeness,2018-02-07 12:56:40.516,
142,Check credit history,2018-02-07 14:13:12.446,
142,Appraise property,2018-02-07 17:21:36.161,
142,Assess loan risk,2018-02-07 17:53:15.706,
142,Assess eligibility,2018-02-07 18:56:21.489,
142,Check if home insurance quote is requested,2018-02-07 19:11:04.379,
142,Send acceptance pack,2018-02-07 19:46:38.929,
142,Verify repayment agreement,2018-02-07 21:20:30.014,
142,Cancel application,2018-02-07 22:46:59.721,
142,end_event_Loan  application canceled,2018-02-08 00:24:00.253,
143,start_event_Loan  application received,2018-02-07 13:02:28.714,
143,Check  application  form completeness,2018-02-07 13:40:42.875,
143,Check credit history,2018-02-07 14:42:47.698,
143,Appraise property,2018-02-07 14:58:40.619,
143,Assess loan risk,2018-02-07 15:26:10.201,
143,Assess eligibility,2018-02-07 16:12:08.757,
143,Check if home insurance quote is requested,2018-02-07 16:14:00.656,
143,Send acceptance pack,2018-02-07 16:38:10.624,
143,Verify repayment agreement,2018-02-07 16:39:10.494,
143,Approve application,2018-02-07 17:59:12.384,
143,end_event_Loan  application approved,2018-02-07 19:45:47.146,
144,start_event_Loan  application received,2018-02-08 03:21:17.392,
144,Check  application  form completeness,2018-02-08 03:46:12.231,
144,Return application back to applicant,2018-02-08 04:51:41.557,
144,Receive updated application,2018-02-08 05:31:18.039,
144,Check  application  form completeness,2018-02-08 06:28:30.181,
144,Return application back to applicant,2018-02-08 06:48:50.084,
144,Receive updated application,2018-02-08 07:57:03.442,
144,Check  application  form completeness,2018-02-08 08:36:50.793,
144,Return application back to applicant,2018-02-08 09:19:25.076,
144,Receive updated application,2018-02-08 10:59:30.800,
144,Check  application  form completeness,2018-02-08 13:13:03.168,
144,Return application back to applicant,2018-02-08 14:05:02.231,
144,Receive updated application,2018-02-08 14:18:48.799,
144,Check  application  form completeness,2018-02-08 14:28:38.713,
144,Return application back to applicant,2018-02-08 14:30:02.766,
144,Receive updated application,2018-02-08 14:50:53.210,
144,Check  application  form completeness,2018-02-08 18:56:49.673,
144,Appraise property,2018-02-08 19:00:46.375,
144,Check credit history,2018-02-08 20:28:00.028,
144,Assess loan risk,2018-02-08 20:28:28.630,
144,Assess eligibility,2018-02-09 00:05:53.315,
144,Assess loan risk,2018-02-09 00:05:53.315,true
144,Check if home insurance quote is requested,2018-02-09 01:47:01.626,
144,start_event_Loan  application received,2018-02-09 01:47:01.626,true
144,Send acceptance pack,2018-02-09 02:20:41.091,
144,Send acceptance pack,2018-02-09 02:20:41.091,true
144,Verify repayment agreement,2018-02-09 04:31:12.455,
144,Approve application,2018-02-09 06:00:08.909,
144,end_event_Loan  application approved,2018-02-09 06:24:52.138,
145,start_event_Loan  application received,2018-02-08 17:10:24.731,
145,Check  application  form completeness,2018-02-08 17:47:57.699,
145,Check credit history,2018-02-08 18:05:04.384,
145,Assess loan risk,2018-02-08 19:29:11.812,
145,Appraise property,2018-02-08 21:49:20.143,
145,Assess eligibility,2018-02-08 22:28:02.051,
145,Check if home insurance quote is requested,2018-02-08 22:58:46.532,
145,Send acceptance pack,2018-02-09 00:37:51.287,
145,Verify repayment agreement,2018-02-09 01:41:56.197,
145,Approve application,2018-02-09 02:55:12.972,
145,end_event_Loan  application approved,2018-02-09 04:03:14.895,
146,start_event_Loan  application received,2018-02-10 07:51:44.054,
146,Check  application  form completeness,2018-02-10 08:20:39.861,
146,Return application back to applicant,2018-02-10 09:31:57.755,
146,Receive updated application,2018-02-10 09:50:17.510,
146,Check  application  form completeness,2018-02-10 10:00:23.100,
146,Return application back to applicant,2018-02-10 10:04:17.826,
146,Receive updated application,2018-02-10 10:11:24.091,
146,Check  application  form completeness,2018-02-10 11:06:56.625,
146,Return application back to applicant,2018-02-10 12:47:31.286,
146,Receive updated application,2018-02-10 13:02:33.881,
146,Check  application  form completeness,2018-02-10 13:18:41.217,
146,Return application back to applicant,2018-02-10 13:21:42.671,
146,Receive updated application,2018-02-10 13:59:09.390,
146,Check  application  form completeness,2018-02-10 16:02:17.999,
146,Return application back to applicant,2018-02-10 16:58:35.701,
146,Receive updated application,2018-02-10 18:28:38.913,
146,Check  application  form completeness,2018-02-10 19:34:07.575,
146,Return application back to applicant,2018-02-10 20:36:42.227,
146,Receive updated application,2018-02-10 20:54:38.306,
146,Check  application  form completeness,2018-02-10 22:12:58.623,
146,Return application back to applicant,2018-02-10 22:29:32.625,
146,Receive updated application,2018-02-11 00:04:00.326,
146,Check  application  form completeness,2018-02-11 00:25:57.367,
146,Check credit history,2018-02-11 01:10:31.183,
146,Appraise property,2018-02-11 01:12:13.565,
146,Assess loan risk,2018-02-11 01:51:58.136,
146,Assess eligibility,2018-02-11 02:49:58.760,
146,Check if home insurance quote is requested,2018-02-11 02:53:29.969,
146,Send acceptance pack,2018-02-11 03:00:06.369,
146,Verify repayment agreement,2018-02-11 05:45:22.154,
146,Cancel application,2018-02-11 05:58:10.625,
146,end_event_Loan  application canceled,2018-02-11 07:13:34.505,
147,start_event_Loan  application received,2018-02-11 14:16:12.473,
147,Check  application  form completeness,2018-02-11 17:09:21.573,
147,Reject application,2018-02-11 17:09:21.573,true
147,Return application back to applicant,2018-02-11 17:19:41.308,
147,Receive updated application,2018-02-11 17:34:32.121,
147,Check  application  form completeness,2018-02-11 18:52:07.839,
147,Reject application,2018-02-11 18:52:07.839,true
147,Appraise property,2018-02-11 19:51:21.992,
147,Check credit history,2018-02-11 20:44:33.504,
147,Assess loan risk,2018-02-11 22:08:32.575,
147,Assess eligibility,2018-02-11 22:24:59.021,
147,Check if home insurance quote is requested,2018-02-11 23:09:24.527,
147,Send acceptance pack,2018-02-11 23:46:10.064,
147,Verify repayment agreement,2018-02-12 00:46:44.528,
147,Approve application,2018-02-12 01:30:14.331,
147,Appraise property,2018-02-12 01:30:14.331,true
147,end_event_Loan  application approved,2018-02-12 02:28:21.379,
148,start_event_Loan  application received,2018-02-13 13:31:00.117,
148,Check  application  form completeness,2018-02-13 13:55:28.433,
148,Return application back to applicant,2018-02-13 17:13:03.690,
148,Receive updated application,2018-02-13 17:40:05.083,
148,Check  application  form completeness,2018-02-13 18:08:02.834,
148,Return application back to applicant,2018-02-13 21:21:09.346,
148,Receive updated application,2018-02-13 23:15:05.888,
148,Check  application  form completeness,2018-02-14 00:35:37.814,
148,Check credit history,2018-02-14 00:44:52.631,
148,Assess loan risk,2018-02-14 03:23:35.158,
148,Appraise property,2018-02-14 04:16:09.279,
148,Assess eligibility,2018-02-14 05:25:56.263,
148,Check if home insurance quote is requested,2018-02-14 05:43:32.688,
148,Send acceptance pack,2018-02-14 05:51:45.589,
148,Verify repayment agreement,2018-02-14 06:26:34.703,
148,Approve application,2018-02-14 06:49:34.583,
148,end_event_Loan  application approved,2018-02-14 07:02:05.459,
149,start_event_Loan  application received,2018-02-14 09:37:57.237,
149,Check  application  form completeness,2018-02-14 11:27:09.016,
149,Return application back to applicant,2018-02-14 12:08:21.338,
149,Receive updated application,2018-02-14 12:36:15.289,
149,Check  application  form completeness,2018-02-14 13:15:36.896,
149,Check credit history,2018-02-14 14:02:24.193,
149,Approve application,2018-02-14 14:02:24.193,true
149,Assess loan risk,2018-02-14 14:05:27.762,
149,Appraise property,2018-02-14 14:19:29.757,
149,Assess eligibility,2018-02-14 16:16:15.267,
149,Reject application,2018-02-14 17:36:47.038,
149,end_event_Loan application rejected,2018-02-14 17:39:25.397,
150,start_event_Loan  application received,2018-02-14 18:20:36.913,
150,Check  application  form completeness,2018-02-14 19:08:34.215,
150,Appraise property,2018-02-14 22:17:01.682,
150,Check credit history,2018-02-14 23:14:24.330,
150,Assess loan risk,2018-02-15 00:52:14.199,
150,Assess eligibility,2018-02-15 01:35:26.743,
150,Check if home insurance quote is requested,2018-02-15 02:38:19.390,
150,Send home insurance quote,2018-02-15 03:05:31.426,
150,Verify repayment agreement,2018-02-15 03:47:52.319,
150,Approve application,2018-02-15 06:29:21.371,
150,end_event_Loan  application approved,2018-02-15 07:59:14.216,
151,start_event_Loan  application received,2018-02-15 14:27:37.690,
151,Check  application  form completeness,2018-02-15 16:54:50.881,
151,Return application back to applicant,2018-02-15 18:11:29.130,
151,end_event_Loan  application approved,2018-02-15 18:11:29.130,true
151,Receive updated application,2018-02-15 18:57:43.581,
151,Check  application  form completeness,2018-02-15 20:14:15.546,
151,Return application back to applicant,2018-02-15 20:15:43.864,
151,Receive updated application,2018-02-15 20:30:57.438,
151,Check  application  form completeness,2018-02-15 21:07:51.671,
151,Return application back to applicant,2018-02-15 21:26:05.121,
151,Receive updated application,2018-02-15 22:07:50.700,
151,Check  application  form completeness,2018-02-16 00:25:31.586,
151,Check credit history,2018-02-16 01:23:20.880,
151,Assess loan risk,2018-02-16 01:32:35.995,
151,Appraise property,2018-02-16 04:58:59.098,
151,Assess eligibility,2018-02-16 06:43:25.852,
151,Check if home insurance quote is requested,2018-02-16 08:03:37.603,
151,Send acceptance pack,2018-02-16 10:00:06.283,
151,end_event_Loan  application approved,2018-02-16 10:00:06.283,true
151,Verify repayment agreement,2018-02-16 10:51:19.547,
151,Approve application,2018-02-16 11:21:28.495,
151,end_event_Loan  application approved,2018-02-16 12:21:37.545,
152,start_event_Loan  application received,2018-02-16 07:46:31.666,
152,Check  application  form completeness,2018-02-16 08:45:02.381,
152,Return application back to applicant,2018-02-16 09:58:55.333,
152,Receive updated application,2018-02-16 11:42:45.674,
152,Check  application  form completeness,2018-02-16 13:36:01.635,
152,Return application back to applicant,2018-02-16 13:40:50.579,
152,Receive updated application,2018-02-16 15:31:29.922,
152,Check  application  form completeness,2018-02-16 16:24:45.272,
152,Check credit history,2018-02-16 17:16:20.995,
152,Appraise property,2018-02-16 18:18:30.745,
152,Assess loan risk,2018-02-16 18:26:23.350,
152,Assess eligibility,2018-02-16 19:12:10.766,
152,Check if home insurance quote is requested,2018-02-16 21:23:48.073,
152,Send acceptance pack,2018-02-16 21:45:49.290,
152,Verify repayment agreement,2018-02-16 23:43:27.039,
152,Cancel application,2018-02-16 23:44:37.560,
152,Appraise property,2018-02-16 23:44:37.560,true
152,end_event_Loan  application canceled,2018-02-17 00:31:08.843,
153,start_event_Loan  application received,2018-02-16 16:22:39.331,
153,Check  application  form completeness,2018-02-16 16:54:29.926,
153,Return application back to applicant,2018-02-16 17:14:36.358,
153,Receive updated application,2018-02-16 17:59:20.667,
153,Check  application  form completeness,2018-02-16 18:43:21.526,
153,Return application back to applicant,2018-02-16 20:11:41.456,
153,Receive updated application,2018-02-16 20:33:47.405,
153,Check  application  form completeness,2018-02-16 21:03:15.678,
153,Return application back to applicant,2018-02-16 23:06:41.986,
153,Receive updated application,2018-02-17 00:52:02.841,
153,Check  application  form completeness,2018-02-17 01:44:49.010,
153,Appraise property,2018-02-17 02:37:56.370,
153,Check credit history,2018-02-17 03:19:03.098,
