caseid,activity,ts,noise,outcome
475,Return application back to applicant,2018-12-25 02:46:07.294,,Receive updated application
475,Receive updated application,2018-12-25 03:04:19.935,,Check  application  form completeness
475,Check  application  form completeness,2018-12-25 06:19:30.124,,Return application back to applicant
475,Return application back to applicant,2018-12-25 06:33:55.643,,Receive updated application
475,Receive updated application,2018-12-25 08:05:57.613,,Check  application  form completeness
475,Check  application  form completeness,2018-12-25 08:06:49.978,,Return application back to applicant
475,Return application back to applicant,2018-12-25 10:38:33.706,,Receive updated application
475,Receive updated application,2018-12-25 14:08:26.231,,Check  application  form completeness
475,Check  application  form completeness,2018-12-25 14:38:09.760,,Return application back to applicant
475,Return application back to applicant,2018-12-25 18:50:50.881,,Receive updated application
486,start_event_Loan  application received,2019-01-09 21:19:42.578,,Verify repayment agreement
486,Verify repayment agreement,2019-01-09 21:19:42.578,True,Check  application  form completeness
486,Check  application  form completeness,2019-01-09 22:16:28.757,,Return application back to applicant
486,Return application back to applicant,2019-01-09 23:48:59.338,,Send home insurance quote
486,Send home insurance quote,2019-01-09 23:48:59.338,True,Receive updated application
486,Receive updated application,2019-01-10 02:18:26.587,,Check  application  form completeness
486,Check  application  form completeness,2019-01-10 02:19:46.043,,Return application back to applicant
486,Return application back to applicant,2019-01-10 03:10:07.381,,Receive updated application
486,Receive updated application,2019-01-10 03:26:46.630,,end_event_Loan  application approved
486,end_event_Loan  application approved,2019-01-10 04:14:29.730,True,Check  application  form completeness
486,Check  application  form completeness,2019-01-10 04:14:29.730,,Appraise property
486,Appraise property,2019-01-10 06:16:20.350,,Check credit history
486,Check credit history,2019-01-10 09:27:06.952,,Assess loan risk
486,Assess loan risk,2019-01-10 09:35:30.775,,Assess eligibility
486,Assess eligibility,2019-01-10 10:01:51.722,,Check if home insurance quote is requested
490,start_event_Loan  application received,2019-01-14 11:41:08.338,,Check  application  form completeness
490,Check  application  form completeness,2019-01-14 12:16:50.582,,Return application back to applicant
490,Return application back to applicant,2019-01-14 12:48:42.695,,end_event_Loan application rejected
490,end_event_Loan application rejected,2019-01-14 12:48:42.695,True,Receive updated application
490,Receive updated application,2019-01-14 13:16:54.312,,Appraise property
490,Appraise property,2019-01-14 13:16:54.312,True,Check  application  form completeness
490,Check  application  form completeness,2019-01-14 13:20:42.582,,Return application back to applicant
490,Return application back to applicant,2019-01-14 14:01:50.269,,Receive updated application
490,Receive updated application,2019-01-14 14:21:42.842,,Check  application  form completeness
490,Check  application  form completeness,2019-01-14 15:50:05.052,,end_event_Loan  application approved
490,end_event_Loan  application approved,2019-01-14 15:50:05.052,True,Appraise property
490,Appraise property,2019-01-14 16:57:20.226,,Check credit history
490,Check credit history,2019-01-14 19:52:02.199,,Assess loan risk
490,Assess loan risk,2019-01-14 20:06:03.470,,Receive updated application
490,Receive updated application,2019-01-14 20:06:03.470,True,Assess eligibility
491,start_event_Loan  application received,2019-01-14 17:04:46.899,,Check  application  form completeness
491,Check  application  form completeness,2019-01-14 17:06:29.313,,Return application back to applicant
491,Return application back to applicant,2019-01-14 17:26:24.452,,Receive updated application
491,Receive updated application,2019-01-14 19:55:47.031,,Check  application  form completeness
491,Check  application  form completeness,2019-01-14 20:01:19.222,,Return application back to applicant
491,Return application back to applicant,2019-01-14 20:19:52.511,,Receive updated application
491,Receive updated application,2019-01-14 20:30:46.953,,end_event_Loan application rejected
491,end_event_Loan application rejected,2019-01-14 21:43:47.707,True,Check  application  form completeness
491,Check  application  form completeness,2019-01-14 21:43:47.707,,Check credit history
491,Check credit history,2019-01-14 21:54:50.576,,Assess loan risk
491,Assess loan risk,2019-01-15 00:35:52.935,,Appraise property
491,Appraise property,2019-01-15 00:54:55.727,,Assess eligibility
491,Assess eligibility,2019-01-15 00:56:03.175,,Check if home insurance quote is requested
491,Check if home insurance quote is requested,2019-01-15 01:47:19.583,,Send home insurance quote
491,Send home insurance quote,2019-01-15 02:45:08.714,,Verify repayment agreement
499,start_event_Loan  application received,2019-01-21 02:56:09.200,,Receive updated application
499,Receive updated application,2019-01-21 02:56:09.200,True,Check  application  form completeness
499,Check  application  form completeness,2019-01-21 02:57:45.217,,Return application back to applicant
499,Return application back to applicant,2019-01-21 06:22:12.096,,Receive updated application
499,Receive updated application,2019-01-21 06:53:55.494,,Check  application  form completeness
499,Check  application  form completeness,2019-01-21 08:16:09.272,,Return application back to applicant
499,Return application back to applicant,2019-01-21 08:31:27.575,,Assess loan risk
499,Assess loan risk,2019-01-21 08:31:27.575,True,Receive updated application
499,Receive updated application,2019-01-21 08:45:37.104,,Check  application  form completeness
499,Check  application  form completeness,2019-01-21 09:02:09.425,,Check credit history
499,Check credit history,2019-01-21 09:45:57.706,,Appraise property
499,Appraise property,2019-01-21 10:23:26.660,,Assess loan risk
499,Assess loan risk,2019-01-21 10:48:47.106,,Assess eligibility
499,Assess eligibility,2019-01-21 11:29:33.503,,Check if home insurance quote is requested
499,Check if home insurance quote is requested,2019-01-21 11:42:56.534,,Send acceptance pack
500,start_event_Loan  application received,2019-01-21 16:18:44.261,,Check  application  form completeness
500,Check  application  form completeness,2019-01-21 16:24:30.019,,Return application back to applicant
500,Return application back to applicant,2019-01-21 17:46:54.948,,Receive updated application
500,Receive updated application,2019-01-21 19:27:02.888,,Check  application  form completeness
500,Check  application  form completeness,2019-01-21 19:27:16.799,,Return application back to applicant
500,Return application back to applicant,2019-01-21 19:46:16.750,,Receive updated application
500,Receive updated application,2019-01-21 20:32:26.438,,Check  application  form completeness
500,Check  application  form completeness,2019-01-21 20:44:14.481,,Check credit history
500,Check credit history,2019-01-21 21:19:52.254,,Appraise property
500,Appraise property,2019-01-21 21:40:45.373,,Assess loan risk
500,Assess loan risk,2019-01-21 22:17:33.540,,Assess eligibility
500,Assess eligibility,2019-01-21 22:23:06.857,,Check if home insurance quote is requested
500,Check if home insurance quote is requested,2019-01-21 22:48:12.804,,Send home insurance quote
500,Send home insurance quote,2019-01-22 00:38:16.689,,Verify repayment agreement
500,Verify repayment agreement,2019-01-22 02:13:52.316,,Approve application
501,start_event_Loan  application received,2019-01-22 03:29:35.173,,Check  application  form completeness
501,Check  application  form completeness,2019-01-22 04:41:15.237,,Return application back to applicant
501,Return application back to applicant,2019-01-22 05:01:47.262,,end_event_Loan  application canceled
501,end_event_Loan  application canceled,2019-01-22 05:01:47.262,True,Receive updated application
501,Receive updated application,2019-01-22 05:52:01.714,,Check  application  form completeness
501,Check  application  form completeness,2019-01-22 05:55:11.883,,Approve application
501,Approve application,2019-01-22 05:55:11.883,True,Return application back to applicant
501,Return application back to applicant,2019-01-22 06:58:01.908,,Receive updated application
501,Receive updated application,2019-01-22 08:49:15.682,,Check  application  form completeness
501,Check  application  form completeness,2019-01-22 09:43:39.097,,Return application back to applicant
501,Return application back to applicant,2019-01-22 09:57:13.842,,Receive updated application
501,Receive updated application,2019-01-22 10:12:44.714,,Check  application  form completeness
501,Check  application  form completeness,2019-01-22 10:16:22.562,,Return application back to applicant
501,Return application back to applicant,2019-01-22 10:33:25.906,,Receive updated application
501,Receive updated application,2019-01-22 10:54:06.683,,Check  application  form completeness
505,start_event_Loan  application received,2019-01-25 18:24:25.167,,Check  application  form completeness
505,Check  application  form completeness,2019-01-25 19:52:09.932,,Return application back to applicant
505,Return application back to applicant,2019-01-25 20:13:42.799,,Receive updated application
505,Receive updated application,2019-01-25 20:39:10.378,,Check  application  form completeness
505,Check  application  form completeness,2019-01-25 20:49:28.332,,Return application back to applicant
