caseid,activity,ts,noise,outcome
1125,Check  application  form completeness,2020-10-06 13:32:18.907,,end_event_Loan application rejected
1126,start_event_Loan  application received,2020-10-06 18:30:14.521,,Check  application  form completeness
1126,Check  application  form completeness,2020-10-06 19:02:22.316,,Check credit history
1127,start_event_Loan  application received,2020-10-08 03:29:02.271,,Check  application  form completeness
1127,Check  application  form completeness,2020-10-08 05:39:46.349,,Return application back to applicant
1128,start_event_Loan  application received,2020-10-09 04:33:34.952,,Check  application  form completeness
1128,Check  application  form completeness,2020-10-09 04:50:12.477,,Check credit history
1129,start_event_Loan  application received,2020-10-10 15:10:52.393,,Return application back to applicant
1129,Return application back to applicant,2020-10-10 15:10:52.393,True,Check  application  form completeness
1130,start_event_Loan  application received,2020-10-11 04:02:03.950,,Reject application
1130,Reject application,2020-10-11 04:02:03.950,True,Check  application  form completeness
1131,start_event_Loan  application received,2020-10-11 13:44:34.842,,Check  application  form completeness
1131,Check  application  form completeness,2020-10-11 15:59:47.429,,Return application back to applicant
1132,start_event_Loan  application received,2020-10-12 06:35:00.403,,Check  application  form completeness
1132,Check  application  form completeness,2020-10-12 06:39:37.983,,Return application back to applicant
1133,start_event_Loan  application received,2020-10-12 14:28:12.079,,Check  application  form completeness
1133,Check  application  form completeness,2020-10-12 14:43:09.515,,Appraise property
1134,start_event_Loan  application received,2020-10-12 15:14:22.470,,Check  application  form completeness
1134,Check  application  form completeness,2020-10-12 16:23:30.052,,Check  application  form completeness
1135,Verify repayment agreement,2020-10-12 21:22:25.968,True,start_event_Loan  application received
1135,start_event_Loan  application received,2020-10-15 06:32:09.520,,Check  application  form completeness
1136,Check  application  form completeness,2020-10-15 14:47:28.843,True,start_event_Loan  application received
1136,start_event_Loan  application received,2020-10-16 03:56:19.640,,Check  application  form completeness
1137,start_event_Loan  application received,2020-10-16 04:31:56.559,,Check  application  form completeness
1137,Check  application  form completeness,2020-10-16 05:31:18.111,,Appraise property
1138,start_event_Loan  application received,2020-10-16 11:41:44.372,,Assess eligibility
1138,Assess eligibility,2020-10-16 11:41:44.372,True,Check  application  form completeness
1139,start_event_Loan  application received,2020-10-18 06:35:50.268,,Check  application  form completeness
1139,Check  application  form completeness,2020-10-18 06:56:48.753,,Return application back to applicant
1140,start_event_Loan  application received,2020-10-20 14:03:48.959,,Check  application  form completeness
1140,Check  application  form completeness,2020-10-20 15:30:00.474,,Return application back to applicant
1141,start_event_Loan  application received,2020-10-21 12:44:09.429,,Check  application  form completeness
1141,Check  application  form completeness,2020-10-21 15:07:58.934,,Appraise property
1142,Assess loan risk,2020-10-22 05:37:21.222,True,start_event_Loan  application received
1142,start_event_Loan  application received,2020-10-22 22:32:07.762,,Check  application  form completeness
1143,start_event_Loan  application received,2020-10-23 11:02:27.504,,Check  application  form completeness
1143,Check  application  form completeness,2020-10-23 12:11:59.004,,Check credit history
1144,start_event_Loan  application received,2020-10-23 11:12:12.966,,Check  application  form completeness
1144,Check  application  form completeness,2020-10-23 11:42:15.409,,Check credit history
1145,start_event_Loan  application received,2020-10-24 18:21:23.676,,Check  application  form completeness
1145,Check  application  form completeness,2020-10-24 19:46:16.870,,Check credit history
1146,start_event_Loan  application received,2020-10-25 22:25:18.206,,Check  application  form completeness
1146,Check  application  form completeness,2020-10-25 23:13:10.362,,Appraise property
1147,start_event_Loan  application received,2020-10-26 07:41:36.146,,Check  application  form completeness
1147,Check  application  form completeness,2020-10-26 08:31:56.669,,Return application back to applicant
1148,start_event_Loan  application received,2020-10-26 09:34:49.253,,Check  application  form completeness
1148,Check  application  form completeness,2020-10-26 10:51:19.262,,Assess eligibility
1149,start_event_Loan  application received,2020-10-26 10:58:53.413,,Check  application  form completeness
1149,Check  application  form completeness,2020-10-26 11:52:58.094,,Return application back to applicant
1150,start_event_Loan  application received,2020-10-27 12:42:25.499,,Check  application  form completeness
1150,Check  application  form completeness,2020-10-27 12:58:09.133,,Appraise property
1151,start_event_Loan  application received,2020-10-27 21:48:36.039,,Check  application  form completeness
1151,Check  application  form completeness,2020-10-27 22:28:08.978,,Check credit history
1152,start_event_Loan  application received,2020-10-28 05:30:53.456,,Check  application  form completeness
1152,Check  application  form completeness,2020-10-28 06:47:41.250,,Check credit history
1153,start_event_Loan  application received,2020-10-29 02:12:27.919,,Send home insurance quote
1153,Send home insurance quote,2020-10-29 02:12:27.919,True,Check  application  form completeness
1154,start_event_Loan  application received,2020-10-30 09:01:26.148,,Check  application  form completeness
1154,Check  application  form completeness,2020-10-30 09:46:42.634,,Return application back to applicant
1155,start_event_Loan  application received,2020-10-30 18:38:49.639,,Cancel application
1155,Cancel application,2020-10-30 18:38:49.639,True,Check  application  form completeness
1156,start_event_Loan  application received,2020-10-30 21:15:00.663,,Check  application  form completeness
1156,Check  application  form completeness,2020-10-30 22:39:05.883,,Return application back to applicant
1157,start_event_Loan  application received,2020-10-31 15:58:45.331,,Check  application  form completeness
1157,Check  application  form completeness,2020-10-31 16:09:08.454,,Return application back to applicant
1158,start_event_Loan  application received,2020-11-01 17:02:22.464,,Check  application  form completeness
1158,Check  application  form completeness,2020-11-01 17:13:26.419,,Return application back to applicant
1159,start_event_Loan  application received,2020-11-02 23:25:06.345,,Check  application  form completeness
1159,Check  application  form completeness,2020-11-02 23:34:39.596,,Check credit history
1160,start_event_Loan  application received,2020-11-03 03:14:49.458,,Check  application  form completeness
1160,Check  application  form completeness,2020-11-03 04:08:36.166,,Approve application
1161,start_event_Loan  application received,2020-11-04 10:42:41.881,,Approve application
1161,Approve application,2020-11-04 10:42:41.881,True,Check  application  form completeness
1162,start_event_Loan  application received,2020-11-07 13:40:30.892,,Check  application  form completeness
1162,Check  application  form completeness,2020-11-07 14:08:16.978,,Appraise property
1163,start_event_Loan  application received,2020-11-07 16:01:42.879,,Send acceptance pack
1163,Send acceptance pack,2020-11-07 16:01:42.879,True,Check  application  form completeness
1164,start_event_Loan  application received,2020-11-07 18:31:43.593,,Check  application  form completeness
1164,Check  application  form completeness,2020-11-07 19:22:17.569,,Appraise property
1165,start_event_Loan  application received,2020-11-09 08:28:31.457,,Check  application  form completeness
1165,Check  application  form completeness,2020-11-09 09:13:00.551,,Appraise property
