caseid,activity,ts,noise,outcome
1649,Verify repayment agreement,2022-03-07 10:07:41.389,,Cancel application
1652,start_event_Loan  application received,2022-03-09 14:19:57.846,,Check  application  form completeness
1652,Check  application  form completeness,2022-03-09 15:36:29.442,,Return application back to applicant
1652,Return application back to applicant,2022-03-09 16:53:35.037,,Receive updated application
1652,Receive updated application,2022-03-09 17:09:35.026,,Check  application  form completeness
1652,Check  application  form completeness,2022-03-09 17:49:14.521,,Appraise property
1652,Appraise property,2022-03-09 19:29:16.055,,end_event_Loan  application approved
1652,end_event_Loan  application approved,2022-03-09 19:29:16.055,True,Check credit history
1652,Check credit history,2022-03-09 20:05:50.881,,Assess loan risk
1652,Assess loan risk,2022-03-09 20:11:43.750,,Assess eligibility
1652,Assess eligibility,2022-03-09 22:22:36.236,,Reject application
1652,Reject application,2022-03-09 23:02:25.449,,end_event_Loan application rejected
1653,start_event_Loan  application received,2022-03-09 16:12:03.078,,Check  application  form completeness
1653,Check  application  form completeness,2022-03-09 16:29:32.756,,Appraise property
1653,Appraise property,2022-03-09 18:51:46.644,,Check credit history
1653,Check credit history,2022-03-09 18:52:31.815,,end_event_Loan application rejected
1653,end_event_Loan application rejected,2022-03-09 18:52:31.815,True,Assess loan risk
1653,Assess loan risk,2022-03-09 21:08:47.133,,Assess eligibility
1653,Assess eligibility,2022-03-10 00:03:27.407,,Check if home insurance quote is requested
1653,Check if home insurance quote is requested,2022-03-10 02:21:33.084,,Send home insurance quote
1653,Send home insurance quote,2022-03-10 03:48:41.294,,Verify repayment agreement
1653,Verify repayment agreement,2022-03-10 04:25:41.556,,Approve application
1653,Approve application,2022-03-10 04:35:31.434,,end_event_Loan  application approved
1654,start_event_Loan  application received,2022-03-10 10:00:58.987,,Check  application  form completeness
1654,Check  application  form completeness,2022-03-10 11:15:25.089,,Return application back to applicant
1654,Return application back to applicant,2022-03-10 12:49:57.845,,Receive updated application
1654,Receive updated application,2022-03-10 13:48:36.457,,Check  application  form completeness
1654,Check  application  form completeness,2022-03-10 14:29:44.776,,Return application back to applicant
1654,Return application back to applicant,2022-03-10 14:43:57.351,,Receive updated application
1654,Receive updated application,2022-03-10 14:45:29.066,,Check  application  form completeness
1654,Check  application  form completeness,2022-03-10 16:03:19.409,,Return application back to applicant
1654,Return application back to applicant,2022-03-10 17:21:13.115,,Receive updated application
1654,Receive updated application,2022-03-10 17:52:42.652,,Check  application  form completeness
1654,Check  application  form completeness,2022-03-10 18:46:31.904,,Return application back to applicant
1655,start_event_Loan  application received,2022-03-11 10:18:37.875,,Check  application  form completeness
1655,Check  application  form completeness,2022-03-11 10:20:50.675,,Return application back to applicant
1655,Return application back to applicant,2022-03-11 11:22:55.789,,Receive updated application
1655,Receive updated application,2022-03-11 12:32:07.629,,Check  application  form completeness
1655,Check  application  form completeness,2022-03-11 12:36:51.278,,Appraise property
1655,Appraise property,2022-03-11 13:02:04.206,,Check credit history
1655,Check credit history,2022-03-11 13:52:22.956,,Assess loan risk
1655,Assess loan risk,2022-03-11 14:10:42.586,,Assess eligibility
1655,Assess eligibility,2022-03-11 14:20:19.983,,Check if home insurance quote is requested
1655,Check if home insurance quote is requested,2022-03-11 14:32:38.997,,Send acceptance pack
1655,Send acceptance pack,2022-03-11 15:50:11.915,,Verify repayment agreement
1658,start_event_Loan  application received,2022-03-18 17:46:03.990,,Check  application  form completeness
1658,Check  application  form completeness,2022-03-18 18:46:18.066,,Return application back to applicant
1658,Return application back to applicant,2022-03-18 19:33:30.074,,Receive updated application
1658,Receive updated application,2022-03-18 21:05:11.653,,Check  application  form completeness
1658,Check  application  form completeness,2022-03-18 21:52:51.293,,Return application back to applicant
1658,Return application back to applicant,2022-03-18 23:03:57.970,,Receive updated application
1658,Receive updated application,2022-03-18 23:47:18.737,,Check  application  form completeness
1658,Check  application  form completeness,2022-03-19 00:58:00.566,,end_event_Loan  application approved
1658,end_event_Loan  application approved,2022-03-19 00:58:00.566,True,Return application back to applicant
1658,Return application back to applicant,2022-03-19 02:38:02.950,,Verify repayment agreement
1658,Verify repayment agreement,2022-03-19 02:38:02.950,True,Receive updated application
1659,start_event_Loan  application received,2022-03-22 23:55:00.608,,Check  application  form completeness
1659,Check  application  form completeness,2022-03-23 01:31:15.420,,Appraise property
1659,Appraise property,2022-03-23 01:50:50.687,,Check credit history
1659,Check credit history,2022-03-23 02:01:30.622,,Assess loan risk
1659,Assess loan risk,2022-03-23 04:36:21.532,,Assess eligibility
1659,Assess eligibility,2022-03-23 05:23:18.846,,end_event_Loan application rejected
1659,end_event_Loan application rejected,2022-03-23 05:23:18.846,True,Check if home insurance quote is requested
1659,Check if home insurance quote is requested,2022-03-23 06:22:55.402,,Send home insurance quote
1659,Send home insurance quote,2022-03-23 07:13:41.928,,Send acceptance pack
1659,Send acceptance pack,2022-03-23 07:13:41.928,True,Verify repayment agreement
1659,Verify repayment agreement,2022-03-23 08:11:51.614,,Check  application  form completeness
1660,start_event_Loan  application received,2022-03-24 14:01:04.655,,Check  application  form completeness
1660,Check  application  form completeness,2022-03-24 14:23:24.153,,Return application back to applicant
1660,Return application back to applicant,2022-03-24 14:58:55.716,,Receive updated application
1660,Receive updated application,2022-03-24 16:04:31.935,,Check  application  form completeness
1660,Check  application  form completeness,2022-03-24 18:44:43.216,,Return application back to applicant
1660,Return application back to applicant,2022-03-24 19:25:49.776,,Receive updated application
1660,Receive updated application,2022-03-24 20:18:52.331,,Check  application  form completeness
1660,Check  application  form completeness,2022-03-24 21:01:18.309,,Return application back to applicant
1660,Return application back to applicant,2022-03-24 22:52:02.080,,Receive updated application
1660,Receive updated application,2022-03-24 23:05:45.826,,Check  application  form completeness
1660,Check  application  form completeness,2022-03-25 01:49:15.395,,Appraise property
1661,start_event_Loan  application received,2022-03-25 04:25:37.262,,Check  application  form completeness
1661,Check  application  form completeness,2022-03-25 04:57:05.506,,Receive updated application
1661,Receive updated application,2022-03-25 04:57:05.506,True,Return application back to applicant
1661,Return application back to applicant,2022-03-25 05:26:46.760,,Receive updated application
1661,Receive updated application,2022-03-25 05:50:19.359,,Check  application  form completeness
1661,Check  application  form completeness,2022-03-25 06:53:46.613,,Return application back to applicant
1661,Return application back to applicant,2022-03-25 07:07:12.942,,Receive updated application
1661,Receive updated application,2022-03-25 07:44:07.606,,Check  application  form completeness
1661,Check  application  form completeness,2022-03-25 07:48:47.969,,Appraise property
1661,Appraise property,2022-03-25 07:51:03.520,,Check credit history
1661,Check credit history,2022-03-25 08:07:37.520,,Assess loan risk
1662,start_event_Loan  application received,2022-03-25 05:33:24.781,,Check  application  form completeness
1662,Check  application  form completeness,2022-03-25 11:17:03.446,,Return application back to applicant
1662,Return application back to applicant,2022-03-25 12:27:16.700,,Appraise property
1662,Appraise property,2022-03-25 12:27:16.700,True,Receive updated application
1662,Receive updated application,2022-03-25 14:16:58.791,,Check  application  form completeness
1662,Check  application  form completeness,2022-03-25 14:52:07.244,,Return application back to applicant
1662,Return application back to applicant,2022-03-25 14:55:04.034,,Receive updated application
1662,Receive updated application,2022-03-25 15:11:50.275,,Check  application  form completeness
1662,Check  application  form completeness,2022-03-25 15:33:19.985,,Check credit history
1662,Check credit history,2022-03-25 15:49:54.161,,Appraise property
1662,Appraise property,2022-03-25 16:06:15.937,,Assess loan risk
1663,start_event_Loan  application received,2022-03-25 05:49:20.288,,Check  application  form completeness
1663,Check  application  form completeness,2022-03-25 06:45:38.060,,Check credit history
1663,Check credit history,2022-03-25 07:12:18.765,,Assess loan risk
1663,Assess loan risk,2022-03-25 08:37:07.038,,Appraise property
1663,Appraise property,2022-03-25 08:53:02.266,,Assess eligibility
1663,Assess eligibility,2022-03-25 09:21:53.998,,Check if home insurance quote is requested
1663,Check if home insurance quote is requested,2022-03-25 10:56:36.868,,Send acceptance pack
1663,Send acceptance pack,2022-03-25 11:51:47.246,,Verify repayment agreement
1663,Verify repayment agreement,2022-03-25 11:55:28.285,,Cancel application
1663,Cancel application,2022-03-25 12:01:46.055,,end_event_Loan  application canceled
1663,end_event_Loan  application canceled,2022-03-25 12:40:45.204,,Assess eligibility
1664,start_event_Loan  application received,2022-03-27 03:24:25.907,,Check  application  form completeness
1664,Check  application  form completeness,2022-03-27 03:39:36.382,,Appraise property
1664,Appraise property,2022-03-27 03:43:39.310,,Check credit history
1664,Check credit history,2022-03-27 03:52:58.490,,Assess loan risk
1664,Assess loan risk,2022-03-27 04:41:54.681,,Assess eligibility
1664,Assess eligibility,2022-03-27 06:35:17.866,,start_event_Loan  application received
1664,start_event_Loan  application received,2022-03-27 06:35:17.866,True,Check if home insurance quote is requested
1664,Check if home insurance quote is requested,2022-03-27 08:20:08.600,,Send home insurance quote
1664,Send home insurance quote,2022-03-27 08:28:43.826,,Verify repayment agreement
1664,Verify repayment agreement,2022-03-27 09:53:40.151,,Approve application
1664,Approve application,2022-03-27 11:27:37.887,,end_event_Loan  application approved
1665,start_event_Loan  application received,2022-03-27 13:34:28.451,,Assess eligibility
1665,Assess eligibility,2022-03-27 13:34:28.451,True,Check  application  form completeness
1665,Check  application  form completeness,2022-03-27 13:41:05.312,,Return application back to applicant
