caseid,activity,ts,noise,outcome
1689,Return application back to applicant,2022-04-22 08:00:24.444,,Receive updated application
1689,Receive updated application,2022-04-22 09:45:55.038,,Check  application  form completeness
1689,Check  application  form completeness,2022-04-22 09:48:18.947,,Return application back to applicant
1689,Return application back to applicant,2022-04-22 09:53:41.588,,Receive updated application
1689,Receive updated application,2022-04-22 11:37:54.489,,Check  application  form completeness
1690,start_event_Loan  application received,2022-04-25 08:55:24.701,,Check  application  form completeness
1690,Check  application  form completeness,2022-04-25 09:24:57.220,,Return application back to applicant
1690,Return application back to applicant,2022-04-25 10:23:00.868,,Receive updated application
1690,Receive updated application,2022-04-25 11:03:59.499,,Check  application  form completeness
1690,Check  application  form completeness,2022-04-25 12:39:36.811,,Return application back to applicant
1690,Return application back to applicant,2022-04-25 12:42:21.370,,Receive updated application
1690,Receive updated application,2022-04-25 12:52:08.314,,Check  application  form completeness
1691,start_event_Loan  application received,2022-04-25 11:18:52.008,,Check  application  form completeness
1691,Check  application  form completeness,2022-04-25 12:50:07.100,,Return application back to applicant
1691,Return application back to applicant,2022-04-25 13:28:23.820,,Receive updated application
1691,Receive updated application,2022-04-25 14:02:43.093,,Reject application
1691,Reject application,2022-04-25 14:02:43.093,True,Check  application  form completeness
1691,Check  application  form completeness,2022-04-25 15:02:26.702,,Return application back to applicant
1691,Return application back to applicant,2022-04-25 15:07:54.934,,Receive updated application
1692,start_event_Loan  application received,2022-04-25 12:49:54.954,,Check  application  form completeness
1692,Check  application  form completeness,2022-04-25 13:13:36.491,,Check credit history
1692,Check credit history,2022-04-25 13:48:22.377,,Assess eligibility
1692,Assess eligibility,2022-04-25 13:48:22.377,True,Appraise property
1692,Appraise property,2022-04-25 14:27:53.985,,Send acceptance pack
1692,Send acceptance pack,2022-04-25 14:27:53.985,True,Assess loan risk
1692,Assess loan risk,2022-04-25 15:56:22.575,,Assess eligibility
1693,start_event_Loan  application received,2022-04-26 05:50:14.577,,Check  application  form completeness
1693,Check  application  form completeness,2022-04-26 06:07:45.921,,Appraise property
1693,Appraise property,2022-04-26 09:08:07.317,,Check credit history
1693,Check credit history,2022-04-26 09:38:37.361,,Assess loan risk
1693,Assess loan risk,2022-04-26 10:58:55.547,,Assess loan risk
1693,Assess loan risk,2022-04-26 10:58:55.547,True,Assess eligibility
1693,Assess eligibility,2022-04-26 11:01:41.311,,Reject application
1694,Reject application,2022-04-26 13:51:38.630,True,start_event_Loan  application received
1694,start_event_Loan  application received,2022-04-27 06:14:24.294,,Check  application  form completeness
1694,Check  application  form completeness,2022-04-27 09:45:10.855,,Cancel application
1694,Cancel application,2022-04-27 09:45:10.855,True,Return application back to applicant
1694,Return application back to applicant,2022-04-27 11:06:32.627,,Receive updated application
1694,Receive updated application,2022-04-27 11:45:29.014,,Check  application  form completeness
1694,Check  application  form completeness,2022-04-27 11:50:14.727,,Appraise property
1695,start_event_Loan  application received,2022-04-27 09:48:14.893,,Check  application  form completeness
1695,Check  application  form completeness,2022-04-27 10:29:18.002,,Appraise property
1695,Appraise property,2022-04-27 10:31:17.090,,Check credit history
1695,Check credit history,2022-04-27 10:36:12.274,,Assess loan risk
1695,Assess loan risk,2022-04-27 10:36:20.192,,Assess eligibility
1695,Assess eligibility,2022-04-27 12:28:49.562,,Check if home insurance quote is requested
1695,Check if home insurance quote is requested,2022-04-27 13:46:14.135,,Send home insurance quote
1696,start_event_Loan  application received,2022-04-27 11:58:03.121,,Check  application  form completeness
1696,Check  application  form completeness,2022-04-27 11:58:13.165,,Check credit history
1696,Check credit history,2022-04-27 13:41:23.555,,Appraise property
1696,Appraise property,2022-04-27 15:44:00.160,,Assess loan risk
1696,Assess loan risk,2022-04-27 16:55:06.527,,Assess eligibility
1696,Assess eligibility,2022-04-27 18:26:59.709,,Check if home insurance quote is requested
1696,Check if home insurance quote is requested,2022-04-27 18:49:33.989,,Send home insurance quote
1697,start_event_Loan  application received,2022-04-27 15:48:06.119,,Check  application  form completeness
1697,Check  application  form completeness,2022-04-27 16:05:20.626,,Return application back to applicant
1697,Return application back to applicant,2022-04-27 17:51:34.208,,Receive updated application
1697,Receive updated application,2022-04-27 17:55:27.166,,Check  application  form completeness
1697,Check  application  form completeness,2022-04-27 18:36:28.466,,Appraise property
1697,Appraise property,2022-04-27 19:48:53.378,,Check credit history
1697,Check credit history,2022-04-27 20:05:44.516,,Verify repayment agreement
1698,start_event_Loan  application received,2022-04-28 01:42:46.892,,Check  application  form completeness
1698,Check  application  form completeness,2022-04-28 02:08:33.684,,Return application back to applicant
1698,Return application back to applicant,2022-04-28 02:27:48.542,,Receive updated application
1698,Receive updated application,2022-04-28 03:07:03.505,,Check  application  form completeness
1698,Check  application  form completeness,2022-04-28 04:46:54.997,,Return application back to applicant
1698,Return application back to applicant,2022-04-28 05:18:10.850,,Receive updated application
1698,Receive updated application,2022-04-28 08:28:40.157,,Check  application  form completeness
1699,start_event_Loan  application received,2022-04-30 18:09:17.802,,Check  application  form completeness
1699,Check  application  form completeness,2022-04-30 18:19:37.653,,Return application back to applicant
1699,Return application back to applicant,2022-04-30 18:30:01.760,,Receive updated application
1699,Receive updated application,2022-04-30 20:16:14.495,,Check  application  form completeness
1699,Check  application  form completeness,2022-04-30 21:24:16.425,,Send home insurance quote
1699,Send home insurance quote,2022-04-30 21:24:16.425,True,Appraise property
1699,Appraise property,2022-04-30 22:12:53.440,,Check credit history
1700,start_event_Loan  application received,2022-05-01 21:02:32.600,,Check  application  form completeness
1700,Check  application  form completeness,2022-05-01 22:09:14.271,,Appraise property
1700,Appraise property,2022-05-01 22:11:14.265,,Check credit history
1700,Check credit history,2022-05-01 22:49:40.434,,Assess loan risk
1700,Assess loan risk,2022-05-01 23:25:46.712,,Assess eligibility
1700,Assess eligibility,2022-05-02 00:36:06.719,,Reject application
1700,Reject application,2022-05-02 01:15:13.846,,end_event_Loan application rejected
1701,start_event_Loan  application received,2022-05-02 06:21:30.515,,Check  application  form completeness
1701,Check  application  form completeness,2022-05-02 08:53:56.341,,Appraise property
1701,Appraise property,2022-05-02 09:18:36.713,,Check credit history
1701,Check credit history,2022-05-02 10:36:58.158,,Verify repayment agreement
1701,Verify repayment agreement,2022-05-02 10:36:58.158,True,Assess loan risk
1701,Assess loan risk,2022-05-02 11:18:20.623,,Assess eligibility
1701,Assess eligibility,2022-05-02 13:48:35.288,,Check if home insurance quote is requested
1702,start_event_Loan  application received,2022-05-02 10:48:53.138,,Check  application  form completeness
1702,Check  application  form completeness,2022-05-02 13:18:01.780,,Return application back to applicant
1702,Return application back to applicant,2022-05-02 15:50:16.789,,Receive updated application
1702,Receive updated application,2022-05-02 16:05:41.118,,start_event_Loan  application received
1702,start_event_Loan  application received,2022-05-02 16:05:41.118,True,Check  application  form completeness
1702,Check  application  form completeness,2022-05-02 16:53:31.320,,Return application back to applicant
1702,Return application back to applicant,2022-05-02 17:34:15.119,,Receive updated application
1703,start_event_Loan  application received,2022-05-02 13:01:07.646,,Check  application  form completeness
1703,Check  application  form completeness,2022-05-02 15:22:35.231,,Check credit history
1703,Check credit history,2022-05-02 15:29:17.633,,Assess loan risk
1703,Assess loan risk,2022-05-02 17:40:30.952,,Appraise property
1703,Appraise property,2022-05-02 17:46:18.761,,Assess eligibility
1703,Assess eligibility,2022-05-02 18:26:36.287,,Check if home insurance quote is requested
1703,Check if home insurance quote is requested,2022-05-02 18:28:10.202,,Send acceptance pack
1704,start_event_Loan  application received,2022-05-02 16:57:48.709,,Check  application  form completeness
1704,Check  application  form completeness,2022-05-02 17:21:41.427,,Return application back to applicant
1704,Return application back to applicant,2022-05-02 17:22:24.432,,Receive updated application
1704,Receive updated application,2022-05-02 18:27:59.478,,Check  application  form completeness
1704,Check  application  form completeness,2022-05-02 19:05:44.648,,Appraise property
1704,Appraise property,2022-05-02 19:57:00.587,,Check credit history
1704,Check credit history,2022-05-02 22:41:36.347,,Assess loan risk
1705,start_event_Loan  application received,2022-05-03 00:26:31.793,,Check  application  form completeness
1705,Check  application  form completeness,2022-05-03 01:28:43.096,,Appraise property
1705,Appraise property,2022-05-03 02:23:47.063,,Check credit history
1705,Check credit history,2022-05-03 03:00:21.789,,Assess loan risk
1705,Assess loan risk,2022-05-03 03:49:43.915,,Assess eligibility
1705,Assess eligibility,2022-05-03 03:59:10.315,,end_event_Loan  application approved
1705,end_event_Loan  application approved,2022-05-03 03:59:10.315,True,Check if home insurance quote is requested
1706,start_event_Loan  application received,2022-05-04 04:25:49.712,,Check  application  form completeness
1706,Check  application  form completeness,2022-05-04 06:04:17.398,,Return application back to applicant
1706,Return application back to applicant,2022-05-04 07:13:26.457,,start_event_Loan  application received
1706,start_event_Loan  application received,2022-05-04 07:13:26.457,True,Receive updated application
1706,Receive updated application,2022-05-04 07:24:06.663,,Check  application  form completeness
1706,Check  application  form completeness,2022-05-04 07:34:19.374,,Check credit history
1706,Check credit history,2022-05-04 08:02:22.095,,Appraise property
